part_number,manufacturer,family,description,component_type,target_file,verified_url
7440700056,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700056.pdf
7440700068,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700068.pdf
7440700082,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700082.pdf
7440700100,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700100.pdf
7440700150,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700150.pdf
7440700180,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700180.pdf
7440700220,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440700220.pdf
744731562,Wurth Elektronik,WE-TI,WE-TIS Shielded Radial Leaded Wire Wound Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744731562.pdf
7447797022,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797022.pdf
7447797050,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797050.pdf
7447797110,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797110.pdf
7447797180,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797180.pdf
7447797360,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797360.pdf
7447797470,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797470.pdf
7447797620,Wurth Elektronik,WE-PDF,WE-PDF SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7447797620.pdf
744065221,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744065221.pdf
744870471,Wurth Elektronik,WE-DD,"SMT-Doppeldrossel WE-DD Typ ""XL""",magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744870471.pdf
7440680010,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680010.pdf
7440690010,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690010.pdf
7440680017,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680017.pdf
7440680033,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680033.pdf
7440680056,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680056.pdf
74406800024,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406800024.pdf
74406800056,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406800056.pdf
7440680027,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680027.pdf
7440680047,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680047.pdf
7440680082,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680082.pdf
7440680068,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680068.pdf
7440680100,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680100.pdf
7440680120,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680120.pdf
7440680150,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680150.pdf
7440680180,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680180.pdf
7440680220,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440680220.pdf
74406900022,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406900022.pdf
74406900052,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406900052.pdf
7440690016,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690016.pdf
7440690022,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690022.pdf
7440690033,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690033.pdf
7440690047,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690047.pdf
7440690068,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690068.pdf
7440690082,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690082.pdf
7440690100,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690100.pdf
7440690120,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690120.pdf
7440690150,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690150.pdf
7440690180,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690180.pdf
7440690220,Wurth Elektronik,WE-TPC,WE-TPC SMT Shielded Tiny Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7440690220.pdf
7448709330,Wurth Elektronik,WE-DD,"SMT-Doppeldrossel WE-DD Typ ""XXL""",magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448709330.pdf
7448709470,Wurth Elektronik,WE-DD,"SMT-Doppeldrossel WE-DD Typ ""XXL""",magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448709470.pdf
7443310022,Wurth Elektronik,WE-HCC,WE-HCC SMT High Current Inductor (Iron Powder),magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7443310022.pdf
7443310033,Wurth Elektronik,WE-HCC,WE-HCC SMT High Current Inductor (Iron Powder),magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7443310033.pdf
7443310047,Wurth Elektronik,WE-HCC,WE-HCC SMT High Current Inductor (Iron Powder),magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7443310047.pdf
7443310068,Wurth Elektronik,WE-HCC,WE-HCC SMT High Current Inductor (Iron Powder),magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7443310068.pdf
7443310082,Wurth Elektronik,WE-HCC,WE-HCC SMT High Current Inductor (Iron Powder),magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7443310082.pdf
